transcript_id,chromosome,strand,transcript_length_nt,num_exons,num_junctions,start_codon_transcript,stop_codon_transcript,stop_codon_exon,last_junction_pos,distance_stop_to_junction,protein_length_aa,nmd_status
ENSMUST00000136480,15,-,767,8,7,145,646,7.0,659,13,167,NMD-insensitive
ENSMUST00000123724,15,-,747,9,8,68,626,8.0,638,12,186,NMD-insensitive
ENSMUST00000153930,15,-,799,9,8,202,703,8.0,715,12,167,NMD-insensitive
ENSMUST00000146675,15,-,756,9,8,171,672,8.0,684,12,167,NMD-insensitive
ENSMUST00000141364,15,-,700,10,9,134,635,9.0,646,11,167,NMD-insensitive
ENSMUST00000065978,15,-,726,7,6,119,581,7.0,564,-17,154,NMD-insensitive
ENSMUST00000229158,15,-,571,6,5,129,378,4.0,454,76,83,NMD-sensitive
ENSMUST00000229127,15,+,4310,30,29,81,975,10.0,3486,2511,298,NMD-sensitive
ENSMUST00000047405,15,+,4725,31,30,53,3455,31.0,3296,-159,1134,NMD-insensitive
ENSMUST00000226468,15,+,4215,14,13,352,1726,13.0,2964,1238,458,NMD-sensitive
ENSMUST00000023132,15,+,3218,16,15,352,1957,15.0,1964,7,535,NMD-insensitive
ENSMUST00000227955,15,+,3258,15,14,449,1997,14.0,2005,8,516,NMD-insensitive
ENSMUST00000023133,15,-,1306,7,6,125,638,7.0,629,-9,171,NMD-insensitive
ENSMUST00000228895,15,-,641,4,3,25,409,4.0,385,-24,128,NMD-insensitive
ENSMUST00000023134,15,-,628,4,3,50,503,4.0,372,-131,151,NMD-insensitive
ENSMUST00000228060,15,-,528,4,3,23,470,4.0,339,-131,149,NMD-insensitive
ENSMUST00000226484,15,-,758,4,3,30,555,3.0,558,3,175,NMD-insensitive
ENSMUST00000078842,15,-,621,7,6,0,618,,562,-56,206,NMD-insensitive
ENSMUST00000037685,15,-,639,4,3,71,485,4.0,435,-50,138,NMD-insensitive
ENSMUST00000226584,15,-,823,3,2,49,487,3.0,144,-343,146,NMD-insensitive
ENSMUST00000216259,16,+,7133,2,1,207,1146,2.0,191,-955,313,NMD-insensitive
ENSMUST00000023180,16,-,3096,10,9,35,2336,10.0,2272,-64,767,NMD-insensitive
ENSMUST00000229725,16,-,2584,9,8,23,2243,9.0,2229,-14,740,NMD-insensitive
ENSMUST00000100222,16,-,2739,9,8,23,2447,9.0,2319,-128,808,NMD-insensitive
ENSMUST00000023176,16,+,3241,6,5,282,2322,6.0,1166,-1156,680,NMD-insensitive
ENSMUST00000161630,16,+,3856,6,5,143,731,1.0,1772,1041,196,NMD-sensitive
ENSMUST00000162207,16,+,2452,2,1,354,1530,2.0,378,-1152,392,NMD-insensitive
ENSMUST00000214238,16,+,6135,2,1,362,1298,2.0,188,-1110,312,NMD-insensitive
ENSMUST00000214590,16,+,6240,2,1,467,1403,2.0,168,-1235,312,NMD-insensitive
ENSMUST00000041778,16,+,5897,3,2,605,1826,3.0,1225,-601,407,NMD-insensitive
ENSMUST00000090522,16,-,5668,3,2,305,1562,3.0,463,-1099,419,NMD-insensitive
ENSMUST00000186375,16,+,2424,7,6,194,920,6.0,1103,183,242,NMD-sensitive
ENSMUST00000176625,16,+,876,5,4,233,764,5.0,606,-158,177,NMD-insensitive
ENSMUST00000135093,16,+,807,4,3,145,382,3.0,706,324,79,NMD-sensitive
ENSMUST00000143537,16,+,1279,7,6,130,529,5.0,989,460,133,NMD-sensitive
ENSMUST00000006138,16,+,2350,7,6,130,856,6.0,1039,183,242,NMD-sensitive
ENSMUST00000147949,16,+,653,4,3,127,364,3.0,521,157,79,NMD-sensitive
ENSMUST00000115860,16,+,2303,7,6,84,810,6.0,993,183,242,NMD-sensitive
ENSMUST00000175809,16,+,279,3,2,0,276,,238,-38,92,NMD-insensitive
ENSMUST00000176224,16,+,501,4,3,0,498,,334,-164,166,NMD-insensitive
ENSMUST00000150655,16,+,1166,5,4,0,726,5.0,568,-158,242,NMD-insensitive
ENSMUST00000006139,16,-,848,4,3,97,526,3.0,611,85,143,NMD-sensitive
ENSMUST00000115859,16,-,2592,3,2,236,749,3.0,592,-157,171,NMD-insensitive
ENSMUST00000177323,16,-,915,3,2,42,567,3.0,410,-157,175,NMD-insensitive
ENSMUST00000040881,16,+,1779,12,11,307,1546,12.0,1388,-158,413,NMD-insensitive
ENSMUST00000139294,16,+,1087,9,8,56,311,2.0,1051,740,85,NMD-sensitive
ENSMUST00000180200,16,-,3842,15,14,206,1397,15.0,1295,-102,397,NMD-insensitive
ENSMUST00000177551,16,-,5403,18,17,255,3561,18.0,3456,-105,1102,NMD-insensitive
ENSMUST00000040790,16,-,5706,15,14,310,5005,15.0,4642,-363,1565,NMD-insensitive
ENSMUST00000006136,16,+,1480,9,8,466,1318,9.0,1259,-59,284,NMD-insensitive
ENSMUST00000120009,16,+,1286,10,9,272,1124,10.0,1064,-60,284,NMD-insensitive
ENSMUST00000177337,16,+,917,10,9,99,708,8.0,844,136,203,NMD-sensitive
ENSMUST00000006137,16,-,2320,18,17,47,2165,18.0,2049,-116,706,NMD-insensitive
ENSMUST00000023165,16,-,10820,31,30,774,8097,31.0,5919,-2178,2441,NMD-insensitive
ENSMUST00000205765,16,-,7749,30,29,190,7399,30.0,5222,-2177,2403,NMD-insensitive
ENSMUST00000117801,16,-,4507,11,10,76,4135,11.0,2936,-1199,1353,NMD-insensitive
ENSMUST00000120080,16,-,4974,12,11,1254,4602,12.0,3402,-1200,1116,NMD-insensitive
ENSMUST00000005719,16,-,4457,10,9,42,4101,10.0,2903,-1198,1353,NMD-insensitive
ENSMUST00000090500,16,-,3698,6,5,22,1438,6.0,624,-814,472,NMD-insensitive
ENSMUST00000023161,16,-,5000,7,6,22,2752,7.0,1937,-815,910,NMD-insensitive
ENSMUST00000005862,16,-,2247,7,6,338,1352,7.0,1154,-198,338,NMD-insensitive
ENSMUST00000014447,16,+,3619,7,6,272,1835,7.0,1041,-794,521,NMD-insensitive
ENSMUST00000156889,16,-,431,5,4,83,200,4.0,257,57,39,NMD-sensitive
ENSMUST00000014445,16,-,596,5,4,135,510,5.0,422,-88,125,NMD-insensitive
ENSMUST00000038552,16,-,4296,28,27,166,2932,28.0,2902,-30,922,NMD-insensitive
ENSMUST00000135823,16,-,2676,25,24,67,961,10.0,2538,1577,298,NMD-sensitive
ENSMUST00000090480,16,-,1150,10,9,166,1030,10.0,942,-88,288,NMD-insensitive
ENSMUST00000038770,16,+,2829,2,1,217,2236,2.0,207,-2029,673,NMD-insensitive
ENSMUST00000060067,16,+,2648,12,11,64,1504,11.0,1509,5,480,NMD-insensitive
ENSMUST00000115854,16,+,2505,11,10,38,1397,11.0,1367,-30,453,NMD-insensitive
ENSMUST00000229529,16,+,1433,11,10,19,1306,10.0,1312,6,429,NMD-insensitive
ENSMUST00000120056,16,-,2440,5,4,175,1072,5.0,891,-181,299,NMD-insensitive
ENSMUST00000115851,16,-,1306,5,4,222,1095,5.0,938,-157,291,NMD-insensitive
ENSMUST00000079130,16,-,1459,6,5,422,1349,6.0,1167,-182,309,NMD-insensitive
ENSMUST00000074970,16,-,1155,5,4,178,907,5.0,894,-13,243,NMD-insensitive
ENSMUST00000004172,16,+,1730,6,5,145,1090,6.0,960,-130,315,NMD-insensitive
ENSMUST00000120232,16,+,1287,6,5,195,1140,6.0,1010,-130,315,NMD-insensitive
ENSMUST00000118885,16,+,1392,6,5,304,1249,6.0,1119,-130,315,NMD-insensitive
ENSMUST00000004173,16,-,3953,6,5,249,873,6.0,759,-114,208,NMD-insensitive
ENSMUST00000118703,16,-,2554,6,5,230,854,6.0,740,-114,208,NMD-insensitive
ENSMUST00000117713,16,-,1964,6,5,189,762,6.0,648,-114,191,NMD-insensitive
ENSMUST00000100211,16,+,3824,16,15,173,3608,16.0,3417,-191,1145,NMD-insensitive
ENSMUST00000176982,16,+,1288,8,7,230,359,2.0,954,595,43,NMD-sensitive
ENSMUST00000171105,16,+,1299,8,7,230,1148,8.0,965,-183,306,NMD-insensitive
ENSMUST00000176394,16,+,1207,7,6,230,359,2.0,874,515,43,NMD-sensitive
ENSMUST00000037843,16,-,1851,3,2,579,1107,3.0,757,-350,176,NMD-insensitive
ENSMUST00000023159,16,+,3095,16,15,137,1805,16.0,1680,-125,556,NMD-insensitive
ENSMUST00000070658,16,+,3138,17,16,134,1730,17.0,1721,-9,532,NMD-insensitive
ENSMUST00000229038,16,+,2250,17,16,118,1717,17.0,1708,-9,533,NMD-insensitive
ENSMUST00000230990,16,+,2519,17,16,0,1662,17.0,1608,-54,554,NMD-insensitive
ENSMUST00000230931,16,+,1618,3,2,380,1013,3.0,792,-221,211,NMD-insensitive
ENSMUST00000229961,16,+,1162,4,3,29,626,4.0,560,-66,199,NMD-insensitive
ENSMUST00000050881,16,+,1329,3,2,19,472,2.0,506,34,151,NMD-insensitive
ENSMUST00000023157,16,-,2398,17,16,56,2021,17.0,2020,-1,655,NMD-insensitive
ENSMUST00000229765,16,-,1779,11,10,87,1494,11.0,1358,-136,469,NMD-insensitive
ENSMUST00000170323,16,-,2576,8,7,138,1089,8.0,851,-238,317,NMD-insensitive
ENSMUST00000230362,16,-,1295,10,9,76,1147,10.0,936,-211,357,NMD-insensitive
ENSMUST00000229321,16,-,1227,9,8,75,909,9.0,884,-25,278,NMD-insensitive
ENSMUST00000184439,16,+,382,4,3,47,320,4.0,278,-42,91,NMD-insensitive
ENSMUST00000178155,16,+,429,4,3,91,364,4.0,322,-42,91,NMD-insensitive
ENSMUST00000184256,16,+,381,4,3,141,300,4.0,277,-23,53,NMD-insensitive
ENSMUST00000185147,16,+,399,4,3,76,334,4.0,292,-42,86,NMD-insensitive
ENSMUST00000202281,16,-,1355,11,10,10,871,11.0,822,-49,287,NMD-insensitive
ENSMUST00000023191,16,-,1431,11,10,20,947,11.0,898,-49,309,NMD-insensitive
ENSMUST00000090453,16,-,652,9,8,10,649,,614,-35,213,NMD-insensitive
ENSMUST00000201077,16,-,488,5,4,79,91,1.0,398,307,4,NMD-sensitive
ENSMUST00000115844,16,-,3292,16,15,14,1670,16.0,1583,-87,552,NMD-insensitive
ENSMUST00000023189,16,-,3280,16,15,20,1658,16.0,1571,-87,546,NMD-insensitive
ENSMUST00000230703,16,+,6356,18,17,764,4169,18.0,4105,-64,1135,NMD-insensitive
ENSMUST00000052449,16,+,6455,19,18,867,4272,19.0,4207,-65,1135,NMD-insensitive
ENSMUST00000229126,16,+,5589,17,16,87,3402,17.0,3339,-63,1105,NMD-insensitive
ENSMUST00000035672,16,-,6217,22,21,78,5340,22.0,2658,-2682,1754,NMD-insensitive
ENSMUST00000230616,16,+,5740,16,15,128,2216,16.0,2092,-124,696,NMD-insensitive
ENSMUST00000165810,16,+,2337,16,15,62,2150,16.0,2026,-124,696,NMD-insensitive
ENSMUST00000147567,16,-,2230,9,8,546,1668,9.0,1452,-216,374,NMD-insensitive
ENSMUST00000023911,16,-,2143,10,9,30,1581,10.0,1364,-217,517,NMD-insensitive
ENSMUST00000050160,16,-,1368,8,7,41,1196,8.0,971,-225,385,NMD-insensitive
ENSMUST00000100196,16,+,1755,13,12,29,1475,13.0,1280,-195,482,NMD-insensitive
ENSMUST00000049207,16,+,1669,12,11,12,1380,12.0,1186,-194,456,NMD-insensitive
ENSMUST00000064635,16,-,2170,8,7,47,1052,8.0,929,-123,335,NMD-insensitive
ENSMUST00000056416,16,+,3061,15,14,157,1345,15.0,1211,-134,396,NMD-insensitive
ENSMUST00000115841,16,+,1191,13,12,0,1188,,1056,-132,396,NMD-insensitive
ENSMUST00000229741,16,+,1407,13,12,153,1404,,1272,-132,417,NMD-insensitive
ENSMUST00000231194,16,+,1451,13,12,104,1292,13.0,1160,-132,396,NMD-insensitive
ENSMUST00000231088,16,+,1295,11,10,34,1108,11.0,978,-130,358,NMD-insensitive
ENSMUST00000023400,16,-,1407,4,3,484,1150,4.0,917,-233,222,NMD-insensitive
ENSMUST00000046470,16,+,1825,11,10,96,1275,11.0,1232,-43,393,NMD-insensitive
ENSMUST00000065987,16,+,4636,16,15,191,1691,16.0,1557,-134,500,NMD-insensitive
ENSMUST00000115838,16,+,1348,8,7,139,751,8.0,579,-172,204,NMD-insensitive
ENSMUST00000115839,16,+,2414,15,14,135,1467,15.0,1334,-133,444,NMD-insensitive
ENSMUST00000052505,16,-,3391,2,1,224,872,2.0,226,-646,216,NMD-insensitive
ENSMUST00000023396,16,+,1842,9,8,101,827,8.0,858,31,242,NMD-insensitive
ENSMUST00000230828,16,+,1796,9,8,19,745,8.0,776,31,242,NMD-insensitive
ENSMUST00000008537,16,-,2858,4,3,50,494,4.0,331,-163,148,NMD-insensitive
ENSMUST00000201722,16,+,524,4,3,254,488,4.0,373,-115,78,NMD-insensitive
ENSMUST00000202157,16,+,616,3,2,175,397,3.0,295,-102,74,NMD-insensitive
ENSMUST00000160405,16,-,4745,32,31,128,3557,32.0,3422,-135,1143,NMD-insensitive
ENSMUST00000160326,16,-,4488,31,30,135,411,4.0,3171,2760,92,NMD-sensitive
ENSMUST00000161046,16,-,4003,31,30,57,3366,31.0,3232,-134,1103,NMD-insensitive
ENSMUST00000023150,16,+,4072,4,3,360,1185,4.0,940,-245,275,NMD-insensitive
ENSMUST00000199708,16,-,14634,14,13,310,4702,14.0,2892,-1810,1464,NMD-insensitive
ENSMUST00000115835,16,-,5023,13,12,542,4934,13.0,3125,-1809,1464,NMD-insensitive
ENSMUST00000032331,16,-,4395,12,11,0,4392,,2584,-1808,1464,NMD-insensitive
ENSMUST00000121292,16,+,550,3,2,229,382,3.0,174,-208,51,NMD-insensitive
ENSMUST00000044103,16,+,805,3,2,203,356,3.0,172,-184,51,NMD-insensitive
ENSMUST00000044005,16,+,2778,11,10,317,428,2.0,1262,834,37,NMD-sensitive
ENSMUST00000119023,16,+,1048,9,8,123,234,2.0,917,683,37,NMD-sensitive
ENSMUST00000117220,16,+,1230,10,9,107,218,2.0,967,749,37,NMD-sensitive
ENSMUST00000100191,16,+,889,7,6,103,214,2.0,714,500,37,NMD-sensitive
ENSMUST00000078357,16,-,3440,5,4,242,758,5.0,569,-189,172,NMD-insensitive
ENSMUST00000043415,16,-,1803,7,6,71,1742,7.0,1309,-433,557,NMD-insensitive
ENSMUST00000115831,16,-,1277,6,5,29,1274,,1113,-161,415,NMD-insensitive
ENSMUST00000023146,16,+,2121,11,10,29,989,11.0,923,-66,320,NMD-insensitive
ENSMUST00000140157,16,+,750,8,7,28,391,6.0,647,256,121,NMD-sensitive
ENSMUST00000051118,16,-,3315,7,6,317,983,7.0,980,-3,222,NMD-insensitive
ENSMUST00000128288,16,-,741,6,5,99,219,2.0,618,399,40,NMD-sensitive
ENSMUST00000230395,16,+,4237,19,18,85,3550,18.0,3556,6,1155,NMD-insensitive
ENSMUST00000230450,16,+,4360,20,19,511,3673,19.0,3678,5,1054,NMD-insensitive
ENSMUST00000023147,16,+,6007,19,18,94,3328,18.0,3334,6,1078,NMD-insensitive
ENSMUST00000230146,16,+,3953,19,18,41,3266,18.0,3272,6,1075,NMD-insensitive
ENSMUST00000230392,16,+,1620,2,1,39,273,2.0,81,-192,78,NMD-insensitive
ENSMUST00000184863,16,-,2537,5,4,364,649,1.0,1149,500,95,NMD-sensitive
ENSMUST00000038281,16,-,1389,2,1,364,649,1.0,782,133,95,NMD-sensitive
ENSMUST00000115824,16,+,6244,24,23,224,3332,24.0,2956,-376,1036,NMD-insensitive
ENSMUST00000155633,16,+,6213,23,22,199,3301,23.0,2926,-375,1034,NMD-insensitive
ENSMUST00000066345,16,+,6189,24,23,176,3284,24.0,2908,-376,1036,NMD-insensitive
ENSMUST00000115827,16,+,2949,22,21,165,2814,22.0,2782,-32,883,NMD-insensitive
ENSMUST00000038145,16,+,3730,21,20,154,2890,21.0,2601,-289,912,NMD-insensitive
ENSMUST00000115828,16,+,3041,22,21,154,2155,18.0,2809,654,667,NMD-sensitive
ENSMUST00000115823,16,+,2643,15,14,175,1741,14.0,1777,36,522,NMD-insensitive
ENSMUST00000229866,16,-,2908,2,1,276,912,2.0,105,-807,212,NMD-insensitive
ENSMUST00000038099,16,-,2785,2,1,156,792,2.0,105,-687,212,NMD-insensitive
ENSMUST00000051297,16,-,554,2,1,59,410,2.0,395,-15,117,NMD-insensitive
ENSMUST00000037996,16,-,621,2,1,107,428,2.0,365,-63,107,NMD-insensitive
ENSMUST00000189593,16,-,674,3,2,317,638,3.0,574,-64,107,NMD-insensitive
ENSMUST00000023144,16,-,469,2,1,155,308,2.0,260,-48,51,NMD-insensitive
ENSMUST00000230568,16,-,460,3,2,146,299,3.0,250,-49,51,NMD-insensitive
ENSMUST00000037913,16,+,3742,2,1,31,478,2.0,331,-147,149,NMD-insensitive
ENSMUST00000181721,16,+,1076,6,5,22,457,2.0,946,489,145,NMD-sensitive
ENSMUST00000023143,16,-,2235,4,3,81,564,4.0,455,-109,161,NMD-insensitive
ENSMUST00000117360,16,-,763,4,3,151,154,2.0,532,378,1,NMD-sensitive
ENSMUST00000228962,16,+,847,2,1,182,446,2.0,94,-352,88,NMD-insensitive
ENSMUST00000089011,16,+,2872,2,1,205,469,2.0,117,-352,88,NMD-insensitive
ENSMUST00000038424,16,-,3095,12,11,136,139,1.0,2352,2213,1,NMD-sensitive
ENSMUST00000118362,16,-,4248,8,7,97,100,1.0,1190,1090,1,NMD-sensitive
ENSMUST00000145225,16,-,2381,7,6,59,62,1.0,1040,978,1,NMD-sensitive
ENSMUST00000155221,16,-,563,4,3,39,42,1.0,511,469,1,NMD-sensitive
ENSMUST00000147884,16,-,1145,5,4,136,139,1.0,826,687,1,NMD-sensitive
ENSMUST00000118679,16,-,3523,4,3,99,102,1.0,658,556,1,NMD-sensitive
ENSMUST00000037633,16,-,3825,23,22,208,3118,23.0,2909,-209,970,NMD-insensitive
ENSMUST00000140755,16,-,2763,22,21,156,1326,11.0,2700,1374,390,NMD-sensitive
ENSMUST00000119953,16,-,1945,9,8,76,1432,9.0,1169,-263,452,NMD-insensitive
ENSMUST00000167571,16,-,3716,15,14,273,2178,15.0,2114,-64,635,NMD-insensitive
ENSMUST00000080030,16,-,2898,15,14,212,2120,15.0,2056,-64,636,NMD-insensitive
ENSMUST00000023140,16,+,815,3,2,141,696,3.0,413,-283,185,NMD-insensitive
ENSMUST00000180792,16,+,2667,21,20,64,2518,21.0,2371,-147,818,NMD-insensitive
ENSMUST00000115814,16,+,1125,8,7,0,1122,,741,-381,374,NMD-insensitive
ENSMUST00000096273,16,+,1622,14,13,38,83,1.0,1333,1250,15,NMD-sensitive
ENSMUST00000122168,16,+,2096,11,10,193,1243,11.0,1076,-167,350,NMD-insensitive
ENSMUST00000096272,16,-,2663,4,3,88,1024,4.0,797,-227,312,NMD-insensitive
ENSMUST00000121750,16,-,2614,4,3,87,981,4.0,754,-227,298,NMD-insensitive
ENSMUST00000073371,16,-,1922,3,2,110,569,3.0,397,-172,153,NMD-insensitive
ENSMUST00000170672,16,+,3421,5,4,0,1272,5.0,891,-381,424,NMD-insensitive
ENSMUST00000023138,16,+,4326,4,3,0,1224,4.0,844,-380,408,NMD-insensitive
ENSMUST00000023206,16,+,3480,11,10,251,3002,11.0,2261,-741,917,NMD-insensitive
ENSMUST00000141024,16,+,1455,7,6,33,1212,6.0,1373,161,393,NMD-sensitive
ENSMUST00000009713,16,+,5815,17,16,171,3444,17.0,2895,-549,1091,NMD-insensitive
ENSMUST00000115809,16,+,667,5,4,146,452,5.0,359,-93,102,NMD-insensitive
ENSMUST00000056715,16,+,618,4,3,100,406,4.0,314,-92,102,NMD-insensitive
ENSMUST00000149359,16,+,8295,15,14,218,3458,15.0,2911,-547,1080,NMD-insensitive
ENSMUST00000058884,16,-,2906,24,23,141,2013,24.0,1940,-73,624,NMD-insensitive
ENSMUST00000231003,16,-,2519,24,23,109,736,9.0,1805,1069,209,NMD-sensitive
ENSMUST00000229042,16,-,534,8,7,107,353,5.0,512,159,82,NMD-sensitive
ENSMUST00000023365,16,+,3003,8,7,295,1645,8.0,1448,-197,450,NMD-insensitive
ENSMUST00000127973,16,+,1407,6,5,203,731,4.0,985,254,176,NMD-sensitive
ENSMUST00000069281,16,+,2456,6,5,133,1108,6.0,913,-195,325,NMD-insensitive
ENSMUST00000035426,16,+,1611,2,1,264,1200,2.0,58,-1142,312,NMD-insensitive
ENSMUST00000115807,16,-,964,4,3,32,464,4.0,421,-43,144,NMD-insensitive
ENSMUST00000023364,16,-,1423,4,3,572,1025,4.0,882,-143,151,NMD-insensitive
ENSMUST00000023363,16,+,3582,18,17,44,2012,18.0,1815,-197,656,NMD-insensitive
ENSMUST00000023362,16,+,1175,10,9,105,1035,10.0,849,-186,310,NMD-insensitive
ENSMUST00000115805,16,+,984,9,8,31,847,9.0,662,-185,272,NMD-insensitive
ENSMUST00000023361,16,-,4228,24,23,192,2559,24.0,2506,-53,789,NMD-insensitive
ENSMUST00000115804,16,-,2880,23,22,86,2216,23.0,2171,-45,710,NMD-insensitive
ENSMUST00000115802,16,-,2466,14,13,196,1348,14.0,1323,-25,384,NMD-insensitive
ENSMUST00000128757,16,+,3089,4,3,104,392,4.0,218,-174,96,NMD-insensitive
ENSMUST00000141971,16,+,2155,4,3,38,107,2.0,180,73,23,NMD-sensitive
ENSMUST00000124947,16,+,768,5,4,113,125,3.0,219,94,4,NMD-sensitive
ENSMUST00000023360,16,+,3087,4,3,49,631,4.0,457,-174,194,NMD-insensitive
ENSMUST00000148966,16,+,2315,5,4,19,367,2.0,480,113,116,NMD-sensitive
ENSMUST00000143697,16,+,580,4,3,12,453,4.0,449,-4,147,NMD-insensitive
ENSMUST00000117803,16,-,853,3,2,158,581,3.0,560,-21,141,NMD-insensitive
ENSMUST00000056521,16,+,2394,6,5,187,796,6.0,681,-115,203,NMD-insensitive
ENSMUST00000118412,16,+,954,5,4,134,470,4.0,514,44,112,NMD-insensitive
ENSMUST00000090300,16,-,7751,27,26,178,181,2.0,5126,4945,1,NMD-sensitive
ENSMUST00000229614,16,-,2782,11,10,374,377,3.0,1937,1560,1,NMD-sensitive
ENSMUST00000023359,16,+,2287,9,8,135,1167,9.0,1068,-99,344,NMD-insensitive
ENSMUST00000117958,16,+,1551,9,8,123,1074,9.0,1056,-18,317,NMD-insensitive
ENSMUST00000132316,16,+,2105,8,7,112,376,4.0,897,521,88,NMD-sensitive
ENSMUST00000115795,16,+,2335,9,8,65,1016,9.0,998,-18,317,NMD-insensitive
ENSMUST00000090287,16,-,6549,41,40,113,6029,41.0,5859,-170,1972,NMD-insensitive
ENSMUST00000231567,16,-,6450,42,41,106,6043,42.0,5872,-171,1979,NMD-insensitive
ENSMUST00000230397,16,-,6214,42,41,104,5918,42.0,5888,-30,1938,NMD-insensitive
ENSMUST00000120707,16,-,1414,5,4,26,443,4.0,444,1,139,NMD-insensitive
ENSMUST00000023357,16,-,1465,5,4,54,576,5.0,495,-81,174,NMD-insensitive
ENSMUST00000133454,16,+,4845,30,29,38,1967,15.0,4373,2406,643,NMD-sensitive
ENSMUST00000147759,16,+,4972,31,30,38,1967,15.0,4499,2532,643,NMD-sensitive
ENSMUST00000130671,16,+,4945,31,30,38,1967,15.0,4472,2505,643,NMD-sensitive
ENSMUST00000100167,16,+,6792,31,30,36,4620,31.0,4484,-136,1528,NMD-insensitive
ENSMUST00000129643,16,+,3052,11,10,940,2854,11.0,2331,-523,638,NMD-insensitive
ENSMUST00000023356,16,+,2021,3,2,122,929,3.0,748,-181,269,NMD-insensitive
ENSMUST00000229825,16,+,1511,6,5,149,470,4.0,676,206,107,NMD-sensitive
ENSMUST00000228998,16,+,1048,6,5,126,633,5.0,757,124,169,NMD-sensitive
ENSMUST00000090277,16,+,2752,6,5,118,754,6.0,692,-62,212,NMD-insensitive
ENSMUST00000229121,16,+,1430,10,9,90,675,6.0,1276,601,195,NMD-sensitive
ENSMUST00000229859,16,-,1042,6,5,318,327,3.0,772,445,3,NMD-sensitive
ENSMUST00000115777,16,-,4207,4,3,49,484,4.0,337,-147,145,NMD-insensitive
ENSMUST00000115776,16,-,1236,3,2,32,341,3.0,195,-146,103,NMD-insensitive
ENSMUST00000118236,16,-,893,4,3,177,186,3.0,227,41,3,NMD-insensitive
ENSMUST00000096234,16,-,609,5,4,195,204,3.0,370,166,3,NMD-sensitive
ENSMUST00000023353,16,-,3589,16,15,220,2806,16.0,2701,-105,862,NMD-insensitive
ENSMUST00000023352,16,+,12647,86,85,0,12384,86.0,12097,-287,4128,NMD-insensitive
ENSMUST00000023351,16,-,1035,3,2,424,901,3.0,744,-157,159,NMD-insensitive
ENSMUST00000229680,16,-,1066,4,3,387,843,4.0,779,-64,152,NMD-insensitive
ENSMUST00000117136,16,-,758,4,3,156,633,4.0,475,-158,159,NMD-insensitive
ENSMUST00000040248,16,-,3282,20,19,74,2873,20.0,2701,-172,933,NMD-insensitive
ENSMUST00000039408,16,+,2918,13,12,55,2440,13.0,2362,-78,795,NMD-insensitive
ENSMUST00000159962,16,+,2805,4,3,19,1066,3.0,1069,3,349,NMD-insensitive
ENSMUST00000059955,16,+,1574,5,4,6,1422,5.0,1261,-161,472,NMD-insensitive
ENSMUST00000159683,16,+,1528,5,4,3,1050,3.0,1223,173,349,NMD-sensitive
ENSMUST00000023477,16,-,3951,18,17,94,2191,18.0,2120,-71,699,NMD-insensitive
ENSMUST00000096229,16,-,3966,19,18,73,2209,19.0,2137,-72,712,NMD-insensitive
ENSMUST00000115749,16,-,3893,20,19,380,2141,20.0,2068,-73,587,NMD-insensitive
ENSMUST00000230022,16,-,2635,18,17,192,2028,18.0,1957,-71,612,NMD-insensitive
ENSMUST00000230980,16,-,2151,19,18,0,2148,,2076,-72,716,NMD-insensitive
ENSMUST00000230038,16,-,1074,6,5,86,749,6.0,537,-212,221,NMD-insensitive
ENSMUST00000161861,16,-,8342,17,16,395,2693,17.0,2422,-271,766,NMD-insensitive
ENSMUST00000162671,16,-,2714,17,16,413,2711,,2440,-271,766,NMD-insensitive
ENSMUST00000161188,16,-,2214,13,12,218,2027,13.0,1841,-186,603,NMD-insensitive
ENSMUST00000206365,16,-,1967,2,1,215,1142,2.0,201,-941,309,NMD-insensitive
ENSMUST00000023468,16,-,2416,11,10,94,1615,11.0,1544,-71,507,NMD-insensitive
ENSMUST00000100136,16,-,870,3,2,96,723,3.0,404,-319,209,NMD-insensitive
ENSMUST00000075017,16,-,766,2,1,144,570,2.0,189,-381,142,NMD-insensitive
ENSMUST00000232581,16,+,2950,19,18,272,2858,19.0,2361,-497,862,NMD-insensitive
ENSMUST00000023465,16,+,3073,18,17,390,2976,18.0,2480,-496,862,NMD-insensitive
ENSMUST00000027373,16,+,4922,8,7,210,318,2.0,1190,872,36,NMD-sensitive
ENSMUST00000232611,16,+,2390,9,8,245,1319,9.0,1318,-1,358,NMD-insensitive
ENSMUST00000069107,16,+,5099,9,8,245,1319,8.0,1323,4,358,NMD-insensitive
ENSMUST00000115731,16,+,1747,8,7,60,1134,8.0,1013,-121,358,NMD-insensitive
ENSMUST00000035682,16,+,3322,5,4,831,1185,5.0,1097,-88,118,NMD-insensitive
ENSMUST00000231394,16,+,1082,6,5,301,655,5.0,803,148,118,NMD-sensitive
ENSMUST00000232574,16,+,631,5,4,223,613,5.0,489,-124,130,NMD-insensitive
ENSMUST00000023455,16,-,2333,21,20,83,1646,20.0,1654,8,521,NMD-insensitive
ENSMUST00000164458,16,-,2190,21,20,39,1602,20.0,1610,8,521,NMD-insensitive
ENSMUST00000231712,16,-,3088,20,19,68,1631,20.0,1518,-113,521,NMD-insensitive
ENSMUST00000231451,16,-,1395,17,16,68,689,11.0,1163,474,207,NMD-sensitive
ENSMUST00000231245,16,-,838,9,8,41,605,9.0,510,-95,188,NMD-insensitive
ENSMUST00000093336,16,-,1266,8,7,294,1209,8.0,1030,-179,305,NMD-insensitive
